0	abd ombro direito:	96.58810288888888	flex cotovelo direito:	148.03790425809154	flex cotovelo esquerdo:	145.1926961871374	abd ombro esquerdo:	148.34696633513303	flex ombro direito:	28.575813117714254	flex ombro esquerdo:	83.08443559338559
1	abd ombro direito:	96.57151454297512	flex cotovelo direito:	148.03295181686477	flex cotovelo esquerdo:	145.30266390674237	abd ombro esquerdo:	148.30841798838838	flex ombro direito:	28.57141246663143	flex ombro esquerdo:	83.0378691849088
2	abd ombro direito:	96.55731404346793	flex cotovelo direito:	148.0292247828157	flex cotovelo esquerdo:	145.43658903939516	abd ombro esquerdo:	148.3498519774078	flex ombro direito:	28.552979109626445	flex ombro esquerdo:	83.03885202041485
3	abd ombro direito:	96.55806792688207	flex cotovelo direito:	148.01937451307353	flex cotovelo esquerdo:	145.62841870495504	abd ombro esquerdo:	148.3989419317138	flex ombro direito:	28.54513637538842	flex ombro esquerdo:	83.05841879975168
4	abd ombro direito:	96.57685438592418	flex cotovelo direito:	148.00513479356363	flex cotovelo esquerdo:	145.72782622125928	abd ombro esquerdo:	148.4220175183583	flex ombro direito:	28.555972922285708	flex ombro esquerdo:	83.05573195606401
5	abd ombro direito:	96.59986296981305	flex cotovelo direito:	147.98114528572054	flex cotovelo esquerdo:	145.76035469572403	abd ombro esquerdo:	148.4431206106125	flex ombro direito:	28.565333251401157	flex ombro esquerdo:	83.07249728636619
6	abd ombro direito:	96.62543771290595	flex cotovelo direito:	147.9851671269901	flex cotovelo esquerdo:	145.77929383332508	abd ombro esquerdo:	148.48620775803732	flex ombro direito:	28.568693601768004	flex ombro esquerdo:	83.11221606937937
7	abd ombro direito:	96.62724748365058	flex cotovelo direito:	148.0044376396889	flex cotovelo esquerdo:	145.74774096351837	abd ombro esquerdo:	148.53728141873162	flex ombro direito:	28.567863446779352	flex ombro esquerdo:	83.16579911157272
8	abd ombro direito:	96.6156463043181	flex cotovelo direito:	147.99208762328809	flex cotovelo esquerdo:	145.71366926873569	abd ombro esquerdo:	148.63496456169662	flex ombro direito:	28.58046139095031	flex ombro esquerdo:	83.25172624843916
9	abd ombro direito:	96.61991550511634	flex cotovelo direito:	147.9757966606391	flex cotovelo esquerdo:	145.68094506396628	abd ombro esquerdo:	148.71936879818807	flex ombro direito:	28.601532332123274	flex ombro esquerdo:	83.33065669647073
10	abd ombro direito:	96.64739854348777	flex cotovelo direito:	147.96022172648546	flex cotovelo esquerdo:	145.66799705998343	abd ombro esquerdo:	148.79407672573564	flex ombro direito:	28.622815362926293	flex ombro esquerdo:	83.41800065982237
11	abd ombro direito:	96.67050364624416	flex cotovelo direito:	147.97481213212197	flex cotovelo esquerdo:	145.64661708102017	abd ombro esquerdo:	148.85716828020577	flex ombro direito:	28.631002152237148	flex ombro esquerdo:	83.48191698811833
12	abd ombro direito:	96.6920448043027	flex cotovelo direito:	147.9556390019133	flex cotovelo esquerdo:	145.6200392329719	abd ombro esquerdo:	148.8909604297224	flex ombro direito:	28.636227470989205	flex ombro esquerdo:	83.51565160002242
13	abd ombro direito:	96.71660581852045	flex cotovelo direito:	147.95572814670936	flex cotovelo esquerdo:	145.6148913074238	abd ombro esquerdo:	148.9119046639104	flex ombro direito:	28.636538484314247	flex ombro esquerdo:	83.54873595241881
14	abd ombro direito:	96.72832229067194	flex cotovelo direito:	147.96493223942767	flex cotovelo esquerdo:	145.6288283582793	abd ombro esquerdo:	148.92655623390868	flex ombro direito:	28.62722210309723	flex ombro esquerdo:	83.55264658136421
15	abd ombro direito:	96.74250344198381	flex cotovelo direito:	147.9570638528668	flex cotovelo esquerdo:	145.64510267217645	abd ombro esquerdo:	148.9113716023871	flex ombro direito:	28.614916269701297	flex ombro esquerdo:	83.54011069994341
16	abd ombro direito:	96.75997062399044	flex cotovelo direito:	147.94308627367323	flex cotovelo esquerdo:	145.6592381802874	abd ombro esquerdo:	148.8400695820886	flex ombro direito:	28.61411812785823	flex ombro esquerdo:	83.48854584095419
17	abd ombro direito:	96.7766744689681	flex cotovelo direito:	147.95613344272977	flex cotovelo esquerdo:	145.65983058215096	abd ombro esquerdo:	148.7471914336642	flex ombro direito:	28.60627795867416	flex ombro esquerdo:	83.38431172479216
18	abd ombro direito:	96.77859143579722	flex cotovelo direito:	147.95385857747647	flex cotovelo esquerdo:	145.6489655360092	abd ombro esquerdo:	148.5797707719205	flex ombro direito:	28.60199592414895	flex ombro esquerdo:	83.22506008382398
19	abd ombro direito:	96.7584173447551	flex cotovelo direito:	147.9482777934538	flex cotovelo esquerdo:	145.67408921275083	abd ombro esquerdo:	148.34147487717306	flex ombro direito:	28.604976139197543	flex ombro esquerdo:	82.98366434376538
20	abd ombro direito:	96.72636472943657	flex cotovelo direito:	147.93076264228017	flex cotovelo esquerdo:	145.65670514608595	abd ombro esquerdo:	147.99289778589764	flex ombro direito:	28.610627941114522	flex ombro esquerdo:	82.61487185008718
21	abd ombro direito:	96.6846800663629	flex cotovelo direito:	147.90621813439296	flex cotovelo esquerdo:	145.5845887442313	abd ombro esquerdo:	147.49681312714412	flex ombro direito:	28.628168293639387	flex ombro esquerdo:	82.0998833998597
22	abd ombro direito:	96.6281594382741	flex cotovelo direito:	147.8863737271382	flex cotovelo esquerdo:	145.60638910946156	abd ombro esquerdo:	146.90294386705844	flex ombro direito:	28.662048531532776	flex ombro esquerdo:	81.48896345511706
